player,position,team,league,mins,goals,assists,goals_assists,npg,npg_assists,xg,xa,xg_xa,npxg,npxg_xa,shots,shots_on_target,shot_distance,sca,gca,pass_percent,prog_pass_dist,key_passes,pass_final_third,ppa,cross_pa,prog_pass,tackles,pressures,blocks,interceptions,tkl_int,clearances,touches,dribble_att,dribble_success,prog_carry_dist
Marin Pongračić,DF,Wolfsburg,Bundesliga,928,0.19,0,0.19,0.19,0.19,0.05,0,0.05,0.05,0.05,0.49,0.29,8.8,0.39,0,83,350.6,0,3.69,0.1,0,4.08,1.94,7.86,1.75,1.17,3.11,3.01,66.3,1.17,75,198.2
Pere Pons,MF,Alavés,La Liga,1088,0.08,0.08,0.17,0.08,0.17,0.02,0.08,0.1,0.02,0.1,0.33,0.08,16.2,0.83,0.17,74.1,91.3,0.41,0.74,0.33,0.08,1.4,2.07,20.5,1.49,0.74,2.81,1.07,42.1,1.24,26.7,74.1
Nick Pope,GK,Burnley,Premier League,3420,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,,0.21,0,45.4,509.2,0.11,1.03,0.03,0,0,0,0.13,0.03,0,0,0,33.8,0,,62.2
Pedro Porro,DFMF,Valladolid,La Liga,739,0,0,0,0,0,0,0.02,0.03,0,0.03,0.12,0,28,0.97,0.12,64.8,223.7,0.49,2.07,0.85,0.37,2.2,2.2,12,2.07,0.37,2.56,2.44,55.7,2.44,50,117.2
Francisco Portillo,MF,Getafe,La Liga,376,0,0.48,0.48,0,0.48,0.07,0.22,0.29,0.07,0.29,0.71,0.24,18,3.35,0.72,71.9,176.4,1.67,3.57,2.62,0.48,5.71,2.62,22.9,1.19,0.71,3.33,0.95,50.2,2.62,81.8,84.8
Portu,FWMF,Real Sociedad,La Liga,2393,0.26,0.26,0.53,0.26,0.53,0.22,0.2,0.42,0.19,0.39,1.5,0.56,13.9,2.63,0.45,68.7,82.5,1.28,1.02,1.28,0.64,1.92,1.43,16.4,1.47,0.45,1.88,0.19,34.8,0.94,40,90.1
Stefan Posch,DF,Hoffenheim,Bundesliga,2308,0,0,0,0,0,0.08,0.03,0.11,0.08,0.11,0.94,0.23,17.8,0.94,0.12,81.8,341.3,0.2,3.01,0.35,0.04,3.4,3.28,13.4,3.2,1.09,4.38,5.2,72.5,0.55,71.4,129
Sergio Postigo,DF,Levante,La Liga,2374,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.05,0.03,0.05,0.27,0.11,12,0.42,0.08,82.8,274.3,0.27,2.12,0.27,0,2.65,1.21,8.07,1.1,0.98,2.2,6.78,49.1,0.34,55.6,104.2
Florent Poulolo,MFDF,Getafe,La Liga,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,1,0,0,0,1,0,,0
Yussuf Poulsen,FW,RB Leipzig,Bundesliga,1222,0.37,0.44,0.81,0.37,0.81,0.43,0.13,0.56,0.43,0.56,2.43,0.74,11.9,2.58,0.66,70.5,54.4,1.03,1.03,1.03,0,2.28,0.96,30.4,1.32,0.51,1.47,0.96,40.3,1.84,52,70.4
Maxime Poundjé,DF,Bordeaux,Ligue 1,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,22,0,0,0,0,0,0,0,0,0,0,0,5,0,,2
Darío Poveda,FW,Atlético Madrid,La Liga,8,0,0,0,0,0,1.17,0,1.17,1.17,1.17,10,0,6,0,0,75,0,0,0,0,0,0,0,30,0,0,0,0,60,0,,20
Alejandro Pozo Pozo,DF,Mallorca,La Liga,1498,0.06,0.12,0.18,0.06,0.18,0.02,0.07,0.09,0.02,0.09,0.36,0.12,23.9,1.74,0.18,75.6,267.1,1.02,2.05,1.02,0.6,2.47,2.35,18.4,1.87,1.08,3.43,1.93,61,1.75,48.3,134.6
Alejandro Pozo Pozo,FWMF,Sevilla,La Liga,37,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,71.4,115,0,7.5,0,0,5,5,60,0,0,5,0,57.5,5,0,262.5
Percy Prado,DF,Nantes,Ligue 1,185,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0,,0.49,0,79.2,385.2,0.48,1.9,0,0,2.38,2.86,20,0,0.48,3.33,4.29,59,0,,50
Dennis Praet,MF,Leicester City,Premier League,1134,0.08,0.16,0.24,0.08,0.24,0.11,0.07,0.17,0.11,0.17,1.27,0.24,18.6,1.9,0.4,82.7,151,0.71,2.62,0.79,0.24,2.62,2.38,24.1,2.06,1.03,3.41,1.03,55.2,2.54,50,101.2
Abdón Prats,FWMF,Mallorca,La Liga,279,0,0,0,0,0,0.44,0.03,0.48,0.2,0.23,2.9,1.29,15.1,0.65,0,63,46.8,0.65,1.29,0,0,1.61,0.65,15.8,0,0,0.65,0,36.8,1.61,40,41
Sanjin Prcić,MF,Strasbourg,Ligue 1,78,0,0,0,0,0,0.04,0,0.04,0.04,0.04,1.11,1.11,21,1.15,0,94.8,230,0,3.33,0,0,7.78,0,30,1.11,1.11,1.11,0,74.4,2.22,50,156.7
Nicolas de Préville,MFFW,Bordeaux,Ligue 1,1995,0.27,0.18,0.45,0.23,0.41,0.21,0.2,0.41,0.18,0.38,1.98,0.86,21.1,4.2,0.5,72,129.5,2.12,2.43,0.77,0.23,2.43,1.67,19.4,0.95,0.32,1.98,0.95,60,3.29,46.6,174.2
Sebastian Prödl,DF,Watford,Premier League,56,0,0,0,0,0,0.08,0,0.08,0.08,0.08,3.33,0,9.7,0,0,60,91.7,0,0,0,0,1.67,0,5,0,0,0,6.67,26.7,0,,0
Kai Pröger,MFFW,Paderborn 07,Bundesliga,2079,0.09,0.26,0.35,0.09,0.35,0.13,0.15,0.28,0.13,0.28,2.21,0.61,20.4,3.68,0.39,53.5,112.8,1.77,0.87,0.65,0.39,1.47,1.9,22.8,2.03,0.61,2.51,0.74,42.4,4.85,58.9,156.1
Grischa Prömel,MF,Union Berlin,Bundesliga,924,0,0,0,0,0,0.06,0.02,0.08,0.06,0.08,0.97,0.39,18.1,1.46,0,76.5,111.7,0.39,2.91,0.39,0.1,2.91,1.84,15.4,1.46,0.58,2.43,1.26,45.1,1.36,57.1,81.6
Davy Pröpper,MF,Brighton,Premier League,2829,0.03,0.06,0.1,0.03,0.1,0.04,0.07,0.11,0.04,0.11,0.99,0.25,20.3,2,0.13,83.1,262.2,0.86,5.29,0.83,0.19,5.86,1.85,15.4,1.24,1.02,2.87,1.37,66.8,2.07,61.5,135.7
Antonio Puertas,FWMF,Granada,La Liga,2563,0.25,0.11,0.35,0.25,0.35,0.25,0.12,0.37,0.25,0.37,1.61,0.63,15.2,2.11,0.32,70.1,66.1,0.6,0.95,0.42,0.21,1.4,1.37,16.7,1.09,0.32,1.68,0.7,38.7,3.23,58.7,111.4
Riqui Puig,MF,Barcelona,La Liga,510,0,0.35,0.35,0,0.35,0.1,0.29,0.39,0.1,0.39,1.23,0.7,20.1,3.53,0.35,91,183.2,1.75,5.44,1.4,0,3.51,1.75,26,0.7,0.53,2.28,0.18,84.4,2.81,87.5,173.3
Teemu Pukki,FW,Norwich City,Premier League,2886,0.34,0.09,0.44,0.28,0.37,0.38,0.1,0.47,0.33,0.42,2.49,1,14.7,1.75,0.16,80.7,20.8,0.87,0.44,0.19,0.06,0.5,0.53,18.8,0.69,0.25,0.78,0.28,24.7,1.43,58.7,63
Erick Pulgar,MF,Fiorentina,Serie A,2950,0.21,0.18,0.4,0,0.18,0.23,0.2,0.43,0.04,0.25,0.76,0.18,24.4,3.75,0.31,81.1,264.6,2.53,3.72,0.73,0.18,3.78,2.01,21.3,2.32,1.1,3.11,1.59,63,0.61,60,65.8
Christian Pulisic,FW,Chelsea,Premier League,1722,0.47,0.21,0.68,0.47,0.68,0.43,0.18,0.61,0.43,0.61,3.25,1.31,13.2,4.13,0.68,78,84.8,1.52,1.47,1.47,0.05,3.19,1.62,19.8,1.2,0.1,1.73,0.58,53.7,5.29,50.5,231
Ignacio Pussetto,FWDF,Watford,Premier League,74,0,0,0,0,0,0,0,0,0,0,2.63,1.05,16.9,0,0,58.1,181.3,0,1.25,1.25,0,2.5,1.58,27.6,1.32,0.53,2.11,1.84,52.1,3.95,60,166.1
Ignacio Pussetto,FWDF,Udinese,Serie A,341,0.26,0,0.26,0.26,0.26,0.19,0.21,0.39,0.19,0.39,0,0,,5.01,0,68,139.2,2.89,1.32,1.05,0.26,2.89,7.5,47.5,3.75,3.75,11.3,5,72.5,6.25,20,87.5
Fabio Quagliarella,FW,Sampdoria,Serie A,2275,0.44,0.12,0.55,0.24,0.36,0.52,0.18,0.69,0.31,0.48,3.79,1.15,15.4,3.05,0.32,68.6,65.3,1.38,1.3,0.79,0.16,1.78,0.32,17.5,0.63,0.2,0.51,0.63,33,1.15,44.8,37.8
Robin Quaison,FWMF,Mainz 05,Bundesliga,2602,0.45,0.07,0.52,0.42,0.48,0.37,0.09,0.46,0.34,0.43,2.49,1,16.5,1.97,0.14,70.7,49.3,0.87,1.04,0.69,0,1.49,0.93,22.4,1.14,0.45,1.38,0.35,31.1,2.15,66.1,63.3
Domingos Quina,MF,Watford,Premier League,22,0,0,0,0,0,0.08,0,0.08,0.08,0.08,5,5,22.8,0,0,100,105,0,0,5,0,5,5,80,10,0,5,0,95,10,50,260
Quini,DF,Granada,La Liga,718,0,0,0,0,0,0.03,0.03,0.05,0.03,0.05,1.25,0,26.6,1.5,0,77.2,166.4,0.75,2.25,0.38,0.25,2.25,3.13,14,1.5,0.75,3.88,2,49.4,1.38,54.5,108.5
Xavi Quintillà,DF,Villarreal,La Liga,1573,0,0.11,0.11,0,0.11,0.01,0.08,0.09,0.01,0.09,0.17,0.06,22,1.83,0.17,81.7,271.5,1.09,2.23,0.97,0.51,2.51,1.43,11.7,1.83,0.4,1.83,2.51,66.9,0.34,66.7,88.5
Quique,FW,Eibar,La Liga,490,0,0.18,0.18,0,0.18,0.12,0.05,0.17,0.12,0.17,1.67,0.19,18.3,2.57,0.37,71,50.9,1.3,0.93,0.56,0.19,1.48,0.37,21.3,1.3,0.19,0.56,0.74,35.6,0.74,75,40.7
Adrien Rabiot,MF,Juventus,Serie A,1912,0.05,0.05,0.09,0.05,0.09,0.05,0.04,0.08,0.05,0.08,0.9,0.28,18.8,2.4,0.28,89.1,136.4,0.66,3.82,0.42,0.14,2.03,2.64,23.3,2.12,1.23,3.87,0.8,65.9,2.26,77.1,158.2
Nemanja Radoja,MF,Levante,La Liga,1993,0.05,0,0.05,0.05,0.05,0.01,0.03,0.03,0.01,0.03,0.14,0.09,20.1,0.95,0.14,88.3,162.4,0.23,2.67,0.36,0.09,3.26,1.63,14.6,1.49,0.63,2.26,2.67,52.4,1.81,75,85.4
Nemanja Radonjić,FWMF,Marseille,Ligue 1,880,0.51,0.1,0.61,0.51,0.61,0.29,0.09,0.38,0.29,0.38,3.06,1.43,18.4,2.86,0.31,73.2,131.1,1.12,1.63,2.04,0.41,4.49,0.92,17.1,0.82,0.31,1.22,0.51,53.5,6.12,55,288.2
Ivan Radovanović,MF,Genoa,Serie A,1318,0,0.07,0.07,0,0.07,0.05,0.04,0.1,0.05,0.1,1.1,0.27,26,1.64,0.14,86.4,274.3,1.03,5.68,0.68,0.21,4.93,1.92,16.2,1.92,0.89,2.81,3.29,65.1,0.62,77.8,104.9
Ionuț Radu,GK,Genoa,Serie A,1530,0,0.06,0.06,0,0.06,0,0,0,0,0,0,0,,0.24,0.12,81.2,445.6,0.06,0.71,0.06,0,0,0,0.06,0,0,0,0.12,40.8,0.06,100,48.1
Ștefan Radu,DF,Lazio,Serie A,2306,0.04,0,0.04,0.04,0.04,0.01,0.03,0.04,0.01,0.04,0.2,0.04,21.6,0.86,0,87.3,331.1,0.51,4.38,0.55,0.27,4.3,1.99,10,1.17,0.7,2.7,4.49,62.4,0.74,78.9,158.2
Boris Radunović,GK,Hellas Verona,Serie A,270,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,60.7,289,0,0,0,0,0,0,0.33,0,0,0,0,21.3,0,,38.7
Rafael,DF,Lyon,Ligue 1,700,0,0,0,0,0,0.01,0.08,0.09,0.01,0.09,0.64,0.13,26.9,1.29,0,81.9,297.1,0.38,3.08,0.26,0.13,3.85,3.33,19.6,2.31,0.9,4.23,2.95,70.9,2.56,55,111.7
Rafael,GK,Cagliari,Serie A,454,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,69.9,435.4,0,0.2,0,0,0,0,0,0,0,0,0.4,32,0,,53.4
Raffael,MF,M'Gladbach,Bundesliga,64,0,0,0,0,0,0.75,0.32,1.06,0.75,1.06,11.4,4.29,21,11.25,0,77.1,235.7,5.71,2.86,2.86,0,7.14,0,34.3,2.86,0,0,0,92.9,5.71,100,177.1
Rafinha,FWMF,Barcelona,La Liga,186,0,0,0,0,0,0.18,0.15,0.34,0.18,0.34,2.86,0.48,15.8,6.29,0,86.6,172.4,2.86,3.33,2.86,0.95,3.81,1.43,6.67,0.48,0.48,1.9,0,95.7,5.24,45.5,253.8
Rafinha,MF,Celta Vigo,La Liga,2111,0.17,0.04,0.21,0.17,0.21,0.08,0.06,0.14,0.08,0.14,1.36,0.43,19,2.69,0.26,86.4,189,0.85,3.96,1.19,0.04,4.51,3.23,21.6,2.13,0.64,3.87,0.94,71.7,3.15,75.7,181.4
Daniele Ragatzu,MFFW,Cagliari,Serie A,313,0.29,0,0.29,0.29,0.29,0.17,0.24,0.41,0.17,0.41,2.29,1.14,14.2,4.6,0,80.8,125.7,2.57,1.71,2,0.57,3.71,0.57,10.9,0.86,0,0.57,0.86,61.1,4.86,64.7,164.9
Baba Rahman,DF,Mallorca,La Liga,108,0,0,0,0,0,0.07,0,0.07,0.07,0.07,0.83,0,17.5,0,0,70,253.3,0,1.67,0.83,0,2.5,1.67,8.33,3.33,1.67,3.33,2.5,61.7,0.83,0,157.5
Antonio Raillo,DF,Mallorca,La Liga,2775,0.03,0,0.03,0.03,0.03,0.06,0.01,0.06,0.06,0.06,0.45,0.06,10.6,0.42,0,83,239.7,0.1,1.17,0.06,0,1.4,1.4,8.31,1.4,0.36,1.75,4.48,45.7,0.06,100,93.1
Predrag Rajković,GK,Reims,Ligue 1,2430,0,0,0,0,0,0,0,0,0,0,0,0,,0.07,0,73.7,410.7,0.04,0.56,0.04,0,0.07,0.04,0.07,0,0,0.04,0,39.5,0,,76
Ivan Rakitić,MF,Barcelona,La Liga,1589,0.06,0.17,0.23,0.06,0.23,0.12,0.08,0.2,0.12,0.2,1.36,0.4,20.1,2.38,0.28,89,291.5,1.02,6.72,1.13,0,4.29,1.41,16.6,1.53,0.56,1.98,1.3,93.6,0.96,47.1,139.5
Benito Raman,FW,Schalke 04,Bundesliga,1601,0.22,0.17,0.39,0.22,0.39,0.24,0.12,0.35,0.24,0.35,1.85,0.9,16.4,1.8,0.28,67.8,48.3,0.96,0.62,0.45,0,1.12,0.9,25.2,0.67,0.39,1.29,0.06,29,2.25,47.5,76.3
Gastón Ramírez,MFFW,Sampdoria,Serie A,1392,0.45,0.13,0.58,0.26,0.39,0.4,0.2,0.6,0.26,0.46,2.39,1.03,18.5,4.98,0.26,71.3,164.7,2.19,2.32,1.48,0.19,3.55,2,24.4,1.61,0.39,2.39,0.52,57,4.26,60.6,152.5
Sandro Ramírez,FWMF,Valladolid,La Liga,1306,0.21,0.07,0.28,0.21,0.28,0.31,0.12,0.42,0.26,0.37,3.1,1.17,18.8,2.34,0.14,72.6,60.7,0.83,1.45,0.62,0.28,1.38,0.62,17.2,0.83,0.34,0.97,0.21,38.6,3.03,50,83.2
Iván Ramis,DF,Eibar,La Liga,457,0.2,0,0.2,0.2,0.2,0.03,0,0.03,0.03,0.03,0.78,0.39,7.6,0,0,83.8,196.9,0,1.57,0,0,1.57,1.18,4.9,0.59,0.78,1.96,10.2,52.7,0.59,100,54.1
Adrián Ramos,FW,Granada,La Liga,226,0,0,0,0,0,0.18,0.03,0.2,0.18,0.2,2.4,0.8,12.8,1.59,0.4,65.3,83.6,0.4,4,0.8,0,3.2,1.2,15.2,1.6,0,1.2,0.8,42.8,0.4,0,35.6
Sergio Ramos,DF,Real Madrid,La Liga,3013,0.33,0,0.33,0.15,0.15,0.31,0.01,0.31,0.17,0.18,1.04,0.33,12.1,0.6,0.06,91.6,459.1,0.15,5.16,0.24,0.03,3.43,1.79,7.94,1.16,0.93,2.72,3.46,72.5,0.39,84.6,124.4
Aaron Ramsdale,GK,Bournemouth,Premier League,3330,0,0.03,0.03,0,0.03,0,0,0,0,0,0,0,,0.08,0,57.7,401.3,0.05,0.54,0,0,0,0,0.22,0.03,0,0,0,33.6,0,,48
Aaron Ramsey,MF,Juventus,Serie A,1051,0.26,0.09,0.34,0.26,0.34,0.23,0.14,0.37,0.23,0.37,2.31,0.77,17.3,3.77,0.34,87,149.1,1.54,4.87,0.43,0.09,2.99,2.39,19.6,1.79,0.77,3.16,0.6,77.3,1.97,69.6,121.3
Darren Randolph,GK,West Ham,Premier League,180,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,55,546.5,0,1.5,0,0,0,0,0,0,0,0,0,23.5,0,,50
Luca Ranieri,DF,Fiorentina,Serie A,232,0,0,0,0,0,0.04,0.27,0.3,0.04,0.3,1.15,0,17.5,3.1,0,86.2,444.2,1.92,4.62,0.38,0.38,6.54,1.54,8.08,1.15,0.38,1.92,5.77,71.5,1.92,80,205.8
Andrea Ranocchia,DF,Inter,Serie A,526,0,0,0,0,0,0.05,0,0.05,0.05,0.05,0.86,0,12.2,0.34,0,88.4,371.6,0,1.9,0,0,1.21,3.28,17.6,2.24,0.17,3.45,4.48,70.3,0.17,100,188.3
Tobias Raschl,MF,Dortmund,Bundesliga,26,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,93.8,70,0,3.33,0,0,3.33,0,26.7,0,0,0,0,56.7,0,,100
Marcus Rashford,FW,Manchester Utd,Premier League,2643,0.58,0.24,0.82,0.37,0.61,0.59,0.16,0.74,0.38,0.54,2.86,1.29,18.4,3.17,0.68,76.7,114.9,1.12,2.07,2.28,0.14,4.46,0.41,12.9,0.88,0.27,0.68,0.68,46.9,4.49,54.5,178
Milot Rashica,FW,Werder Bremen,Bundesliga,2264,0.32,0.2,0.52,0.24,0.44,0.25,0.12,0.37,0.16,0.28,2.78,1.03,22.5,3.46,0.44,67,81.3,1.59,0.79,0.95,0.48,1.63,0.95,18.1,1.15,0.56,1.51,0.36,42.4,4.21,61.3,160.5
Giacomo Raspadori,MFFW,Sassuolo,Serie A,264,0.68,0,0.68,0.68,0.68,0.61,0.06,0.68,0.61,0.68,3.79,1.72,13.2,4.09,0,81.7,68.6,1.72,2.76,0.69,0.34,1.38,3.45,17.6,0.69,0.34,3.79,0,55.5,2.76,62.5,127.9
Raúl,FWMF,Betis,La Liga,19,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,57.1,25,0,0,0,0,0,0,60,0,0,0,0,40,5,0,25
Ante Rebić,FW,Eint Frankfurt,Bundesliga,90,0,0,0,0,0,0.1,0.12,0.21,0.1,0.21,2.71,1.29,14.1,4,0,50,18,2,0,0,0,1,1.29,21.1,1.03,0.65,1.94,0.9,41.9,3.61,58.9,128
Ante Rebić,FW,Milan,Serie A,1395,0.71,0.19,0.9,0.71,0.9,0.43,0.19,0.62,0.43,0.62,2,1,21.2,3.74,0.58,61.8,75.2,2.13,0.71,1.61,0.52,1.87,0,18,0,0,0,0,31,2,50,135
Arkadiusz Reca,DF,SPAL,Serie A,1928,0,0.09,0.09,0,0.09,0.09,0.08,0.17,0.09,0.17,0.89,0.23,15.8,2.01,0.19,73.5,247.3,1.12,2.34,0.7,0.47,3.36,2.15,15.2,1.07,0.79,2.94,1.87,55.7,2.66,52.6,180
Recio,MF,Leganés,La Liga,1570,0,0,0,0,0,0.07,0.02,0.08,0.07,0.08,1.32,0.4,22.3,1.55,0,86.5,166.5,0.57,3.74,0.4,0.17,3.1,1.78,17.4,1.21,0.92,2.7,1.09,60.3,1.44,56,80.6
Daishawn Redan,FW,Hertha BSC,Bundesliga,21,0,0,0,0,0,1.23,0,1.23,1.23,1.23,5,0,7,0,0,85.7,70,0,5,0,0,0,0,10,0,0,0,0,45,10,50,185
Nathan Redmond,MFFW,Southampton,Premier League,2762,0.13,0.13,0.26,0.13,0.26,0.16,0.11,0.27,0.16,0.27,1.92,0.68,18.5,3.13,0.2,73.6,99.6,1.21,1.47,1.21,0.16,3.13,1.86,20.9,1.27,0.46,2.31,0.42,47,4.76,61.6,190.3
Fabian Reese,FW,Schalke 04,Bundesliga,86,0,0,0,0,0,0.08,0.42,0.51,0.08,0.51,3,1,25.1,2.09,0,47.4,51,2,0,3,2,1,1,20,1,0,1,2,36,6,50,163
Vasco Regini,DF,Sampdoria,Serie A,174,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0,,0.52,0,83.1,206.8,0.53,3.68,0,0,1.58,2.11,13.7,3.16,0.53,2.63,3.68,44.2,0,,119.5
Vasco Regini,DF,Parma,Serie A,51,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,95.5,130,0,0,0,0,1.67,0,5,0,0,0,5,43.3,0,,66.7
Sergio Reguilón,DF,Sevilla,La Liga,2509,0.07,0.14,0.22,0.07,0.22,0.06,0.13,0.2,0.06,0.2,1.04,0.25,16.9,2.4,0.29,79.7,338,1.47,3.05,1.4,0.75,4.12,2.04,12.7,1.4,0.72,2.76,3.19,76.6,2.51,58.6,212.9
Ken Reichel,DF,Union Berlin,Bundesliga,533,0,0,0,0,0,0.07,0.06,0.12,0.07,0.12,0.85,0.51,21,1.01,0.17,72.3,267.5,0.34,1.86,0.51,0.51,2.71,1.69,12.7,3.05,1.02,2.71,3.39,55.4,0.68,50,81
Manolo Reina,GK,Mallorca,La Liga,3240,0,0,0,0,0,0,0,0,0,0,0,0,,0.08,0,62.1,524.1,0,0.47,0,0,0.03,0,0.14,0.03,0,0,0.03,35.4,0,,74.4
Pepe Reina,GK,Aston Villa,Premier League,1080,0,0,0,0,0,0,0,0,0,0,0,0,,0.17,0.08,68.9,572.9,0,0.33,0,0,0,0,0.33,0,0,0,0.08,35.6,0,,46.4
Pepe Reina,GK,Milan,Serie A,90,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,73,669,0,1,0,0,0,0,0,0,0,0,0,41,0,,85
Jeff Reine-Adélaïde,MFFW,Lyon,Ligue 1,783,0.23,0.11,0.34,0.23,0.34,0.12,0.18,0.3,0.12,0.3,2.22,1.11,10.4,4.02,0.57,85.7,154.3,1.26,3.79,0.8,0.23,4.37,3.33,12.2,1.11,0,3.33,1.11,56.7,8.89,87.5,356.7
Jeff Reine-Adélaïde,MF,Angers,Ligue 1,79,1.14,1.14,2.28,1.14,2.28,0.44,0.5,0.94,0.44,0.94,0.46,0.34,12.1,3.42,1.14,80.6,141.1,1.11,2.22,2.22,0,6.67,1.26,21.6,0.69,0.46,1.72,0.23,59.4,5.17,73.3,194.5
Karim Rekik,DF,Hertha BSC,Bundesliga,1260,0.07,0,0.07,0.07,0.07,0.04,0.03,0.07,0.04,0.07,0.29,0.14,11.6,0.5,0.14,89,320.9,0.21,3.07,0.07,0.07,2.29,1.21,9.43,2.36,1,2.21,4.86,60.5,0.5,57.1,118.9
Álex Remiro,GK,Real Sociedad,La Liga,2250,0,0,0,0,0,0,0,0.01,0,0.01,0.04,0,5,0.16,0,75.1,491.2,0.04,0.28,0,0,0,0,0.04,0,0,0,0.16,39,0.04,100,44.2
Loïc Rémy,FW,Lille,Ligue 1,963,0.65,0,0.65,0.65,0.65,0.42,0.05,0.47,0.42,0.47,2.62,1.03,15.6,2.62,0.28,80.1,48.4,0.75,1.59,0.47,0.09,1.4,0.56,13.5,0.37,0,0.56,0.65,30.3,2.15,69.6,61.8
Panagiotis Retsos,DF,Leverkusen,Bundesliga,114,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,,0.79,0,85.9,296.9,0.77,3.85,0,0,3.85,3.85,17.7,3.08,0,3.85,0.77,84.6,0.77,100,167.7
Marco Reus,MFFW,Dortmund,Bundesliga,1495,0.66,0.3,0.96,0.6,0.9,0.57,0.16,0.73,0.53,0.68,2.71,1.33,15,3.19,0.48,82.8,108.3,1.2,2.65,1.33,0.12,3.31,1.93,26.6,1.51,0.78,2.71,0.78,53.9,3.19,54.7,92
Elvis Rexhbeçaj,MF,Köln,Bundesliga,623,0,0.43,0.43,0,0.43,0.14,0.19,0.34,0.14,0.34,1.88,1.01,16.9,2.89,1.16,72.1,150.1,1.16,2.9,0.72,0.29,3.62,1.59,20.6,1.88,0.58,2.17,1.3,45.5,1.59,54.5,104.2
Gio Reyna,MFFW,Dortmund,Bundesliga,355,0,0.25,0.25,0,0.25,0.04,0.21,0.25,0.04,0.25,1.03,0.51,18,4.06,1.01,86.5,161,1.28,2.56,0.77,0.26,3.33,1.28,20.5,1.03,0.26,1.54,0.26,71.8,6.67,73.1,204.6
Baptiste Reynet,GK,Toulouse,Ligue 1,2035,0,0,0,0,0,0,0,0,0,0,0,0,,0.22,0,61.2,572.8,0.04,0.84,0,0,0.04,0,0.22,0,0,0,0.09,40.4,0,,67.1
Nico Ribaudo,FWMF,Espanyol,La Liga,182,0,0,0,0,0,0.06,0.37,0.44,0.06,0.44,2,1.5,22.4,2.97,0,75.3,118,2,2,2,0.5,2,1.5,21.5,1.5,0,1.5,0,49.5,5,50,176.5
Franck Ribéry,FW,Fiorentina,Serie A,1409,0.19,0.19,0.38,0.19,0.38,0.18,0.25,0.43,0.18,0.43,1.59,0.83,16,5.3,0.64,84.2,172.8,2.36,4.27,2.48,0.25,5.29,1.02,17.6,0.57,0.13,1.15,0.13,61.8,6.05,61.1,299.3
Davide Riccardi,DF,Lecce,Serie A,20,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,66.7,250,0,5,0,0,5,0,10,0,0,0,5,20,0,,0
Declan Rice,MF,West Ham,Premier League,3420,0.03,0.08,0.11,0.03,0.11,0.03,0.04,0.07,0.03,0.07,0.79,0.24,22.6,1.24,0.18,86,198.5,0.58,4.16,0.47,0.24,2.95,3.21,21.6,1.79,1.32,4.53,1.63,54.8,1.39,77.4,103.2
Chris Richards,DF,Bayern Munich,Bundesliga,7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,100,220,0,0,0,0,0,0,10,0,0,0,0,50,0,,0
Richarlison,FW,Everton,Premier League,3070,0.38,0.09,0.47,0.38,0.47,0.27,0.14,0.41,0.27,0.41,2.67,0.91,14,2.37,0.29,66,64.8,0.91,0.88,0.79,0.06,1.94,1.99,20.8,1,0.26,2.26,1.41,40.3,3.14,61.7,133.3
Marco Richter,MFFW,Augsburg,Bundesliga,2280,0.16,0.12,0.28,0.16,0.28,0.18,0.08,0.25,0.18,0.25,2.49,0.71,24.2,2.21,0.24,60.6,91,0.71,1.26,0.83,0.24,2.09,0.95,18.3,1.38,0.59,1.54,0.71,40.2,4.43,43.8,100.9
Diego Rico,DF,Bournemouth,Premier League,2332,0,0.15,0.15,0,0.15,0.01,0.11,0.12,0.01,0.12,0.42,0.12,26.8,2.01,0.27,68.2,405.6,1.27,4.05,1.24,0.5,4.98,2.51,15.7,3.17,1.24,3.75,3.78,70.5,1.54,47.5,84.5
Sergio Rico,GK,Paris S-G,Ligue 1,180,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,77.6,239.5,0,0,0,0,0,0,0,0,0,0,0,27.5,0.5,100,23
Jaïro Riedewald,DFMF,Crystal Palace,Premier League,769,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,0.35,0,27.4,0.59,0,75.3,268.5,0.24,3.76,0.71,0.12,3.65,1.76,13.9,1.53,1.29,3.06,2,56.7,1.76,73.3,67.9
